Soil_Moisture,Soil_Temp,Water_Level,Pump_State,Water_Pressure,Water_Flow,Label
6.16,22.42,39.28147111,64,1.806922418,33.38181818,0
6.16,22.42,39.28147111,64,0.158832402,2.974125937,0
6.16,22.42,39.28147111,64,0.247788332,4.615386128,0
6.16,22.42,39.28147111,64,1.133352358,20.95427424,0
6.16,22.42,39.28147111,64,1.671817033,30.88908845,0
6.16,22.42,39.28147111,64,1.195727506,22.10511205,0
6.16,22.42,39.28147111,64,1.195809042,22.10661641,0
6.207705975,22.20211029,18.69318962,63,14.39732838,12.07832623,1
6.16,22.42,39.28147111,64,0.362835827,6.738042525,0
6.276194096,22.2266655,18.68806076,63,10.98961163,2.836512566,1
6.16,22.42,39.28147111,64,1.97888214,36.55452005,0
6.16,22.42,39.28147111,64,0.749643279,13.87474128,0
6.281731606,22.22774124,18.68487358,63,11.28481674,12.29699516,1
6.274498463,22.22577095,18.69039726,63,18.06376457,11.13837719,1
6.296737194,22.22989655,18.67976379,60,16.42258453,10.04189682,1
6.211825848,22.21544647,18.6898632,63,12.53435135,12.57709694,1
6.16,22.42,39.28147111,64,0.529495699,9.812960793,0
6.16,22.42,39.28147111,64,0.262872518,4.89369331,0
6.16,22.42,39.28147111,64,1.840759917,34.00612889,0
6.231634617,22.22043419,18.69065666,63,24.25725365,30.24044418,1
6.16,22.42,39.28147111,64,1.646622365,30.42424024,0
6.16,22.42,39.28147111,64,0.993354805,18.37128272,0
6.286480427,22.22950935,18.68099594,63,42.34524918,17.10645866,1
6.16,22.42,39.28147111,64,1.140364467,21.08364947,0
6.16,22.42,39.28147111,64,1.642137878,30.34150027,0
6.176026344,22.41633987,39.27758408,64,1.480036855,27.29990196,0
6.16,22.42,39.28147111,64,1.229401932,22.72641403,0
6.16,22.42,39.28147111,64,0.675934608,12.514797,0
6.183921814,22.41555595,39.27390289,63,0.59991914,10.24704838,0
5.94003582,22.20002937,18.67967987,32,1000,800,1
6.277150631,22.22640228,18.68111038,63,7.081968784,5.35602808,1
6.172791481,22.41689682,39.28057861,64,0.902508318,17.40570641,0
6.16,22.42,39.28147111,64,1.228505035,22.70986603,0
6.16,22.42,39.10099111,64,0.017693343,0.370073334,0
5.967385292,22.20178986,18.68426514,54,194.9077911,15.00378227,1
6.16,22.42,39.28147111,64,0.210689388,3.930900897,0
6.16,22.42,39.28147111,64,0.638427983,11.82278995,0
6.16,22.42,39.28147111,64,1.942272412,35.879061,0
6.16,22.42,39.28147111,64,1.768845041,32.67928059,0
6.16,22.42,39.28147111,64,0.54531371,10.10480724,0
6.16,22.42,39.28147111,64,0.201801949,3.766925314,0
6.16,22.42,39.28147111,64,0.124913368,2.348310869,0
6.16,22.42,39.28147111,64,1.337926536,24.72872137,0
6.16,22.42,39.28147111,64,1.294223164,23.92238273,0
6.16,22.42,39.28147111,64,0.280728933,5.223148839,0
6.16,22.42,39.28147111,64,1.605365078,29.66303249,0
6.16,22.42,39.28147111,64,1.650209956,30.49043222,0
6.144346237,22.20088768,18.69320107,63,13.71790695,8.750415802,1
6.294404507,22.2294426,18.67969704,46,12.04836369,16.00876999,1
6.16,22.42,39.28147111,64,0.499327327,9.25634643,0
6.16,22.42,39.28147111,64,1.238126299,22.88738088,0
6.187139034,22.20318794,18.69319344,63,12.99030209,12.58866596,1
6.16,22.42,39.28147111,64,1.280606629,23.67115408,0
6.193133354,22.20250702,18.69319153,63,14.99752903,9.069143295,1
6.244071484,22.21947098,18.69111252,63,20.68256378,18.01727486,1
6.16,22.42,39.28147111,64,1.479717885,27.34480888,0
6.16,22.42,39.28147111,64,0.196175955,3.663124257,0
6.16,22.42,39.28147111,64,0.483101635,8.956978164,0
6.16,22.42,39.28147111,64,1.583676465,29.26287189,0
6.169253826,22.41633606,39.27452469,64,0.884379804,16.51655197,0
6.16,22.42,39.09196711,64,0.018997921,0.394143144,0
6.16,22.42,39.28147111,64,1.247502956,23.06038265,0
6.16,22.42,39.28147111,64,1.322597741,24.4459011,0
6.16,22.42,39.28147111,64,1.745118024,32.24151092,0
6.225091934,22.20025635,18.69321442,63,11.32812119,7.092024326,1
6.248501778,22.21586609,18.69298935,63,24.30166817,16.93788528,1
6.284637451,22.22960091,18.68047142,63,14.95109463,16.38651276,1
6.266952515,22.22781563,18.68117905,63,7.839471817,3.813524961,1
6.190215111,22.21902657,18.68276215,53,28.44492531,30.47652817,1
6.16317606,22.21663857,18.68692589,63,2.94269228,2.150388479,1
6.270920753,22.22820473,18.68646431,63,17.98230934,12.1388464,1
6.299530983,22.22999382,18.67967987,35,4.115268707,6.022975922,1
6.16,22.42,39.28147111,64,0.415018957,7.700834938,0
6.211586952,22.20449066,18.69303131,63,5.687495232,3.082675457,1
6.16,22.42,39.28147111,64,0.611847201,11.33236757,0
6.284076214,22.22580338,18.69056702,63,21.20639992,10.3764019,1
6.16,22.42,39.28147111,64,0.144155897,2.703340571,0
5.940170288,22.20000648,18.68215942,32,999.7271729,799.861084,1
6.16,22.42,39.28147111,64,1.272208406,23.51620468,0
6.16,22.42,39.28147111,64,1.812222268,33.47960179,0
6.16,22.42,39.28147111,64,1.689265767,31.21102216,0
5.940000057,22.20000076,18.68784332,32,1000,800,1
6.237509727,22.21021843,18.69308662,63,26.85313416,19.85801125,1
6.16,22.42,39.28147111,64,0.398222512,7.39093613,0
5.940000057,22.20000076,18.67967987,32,1000,800,1
6.16,22.42,39.28147111,64,1.778710914,32.86130853,0
6.16,22.42,39.28147111,64,1.833910881,33.87976238,0
6.16,22.42,39.28147111,64,1.920257654,35.47288295,0
6.16,22.42,39.28147111,64,0.518325248,9.606863042,0
5.940000057,22.20000458,18.67967987,32,1000,800,1
6.16,22.42,39.28147111,64,1.947327653,35.97233152,0
6.16,22.42,39.28147111,64,1.996249338,3.9,0
6.261223793,22.22685432,18.68397522,63,13.11114216,7.060460091,1
6.192101002,22.20326996,18.69313049,63,15.21411991,11.66347122,1
6.16,22.42,39.28147111,64,0.190549961,3.5593232,0
6.23,22.23,18.67967958,64,0,0,1
6.16,22.42,39.28147111,64,0.24762526,4.612377402,0
6.275579453,22.21508408,18.69278336,63,9.494974136,7.669889927,1
6.16,22.42,39.28147111,64,0.412980554,7.663225859,0
6.166997433,22.21722794,18.68570518,63,9.304503441,1.623344421,1
6.16,22.42,39.28147111,64,0.983325859,18.18624606,0
6.290520191,22.22969818,18.67985916,63,11.66947651,7.558564663,1
6.16,22.42,39.28147111,64,0.202046557,3.771438404,0
6.259179592,22.211092,18.69260788,64,1.306910515,0.957969308,1
6.16,22.42,39.28147111,64,0.103143218,1.946645909,0
6.16,22.42,39.28147111,64,0.580374251,10.7516834,0
6.16,22.42,39.28147111,64,0.745729545,13.80253185,0
6.278260708,22.22881508,18.68109512,63,14.06842804,11.68053722,1
6.16,22.42,39.28147111,64,1.071955644,19.8214888,0
6.16,22.42,39.28147111,64,0.565371601,10.47488058,0
6.16,22.42,39.28147111,64,1.047005585,19.36115367,0
6.282498837,22.22742271,18.68694878,61,14.60053539,10.2337923,1
6.16,22.42,39.28147111,64,1.583594928,29.26136753,0
6.259449482,22.21286774,18.69298553,63,19.34501266,10.40004063,1
6.16,22.42,39.28147111,64,1.655917485,30.59573764,0
6.270484447,22.22154808,18.69289017,63,48.85781097,26.9841938,1
6.16,22.42,39.28147111,64,1.187981573,21.96219755,0
6.16,22.42,39.28147111,64,0.624892984,11.57306567,0
6.276525497,22.22543335,18.68929863,63,17.75006294,12.07003498,1
6.16,22.42,39.28147111,64,0.79041135,14.62692286,0
6.16,22.42,39.28147111,64,1.908190305,35.25023721,0
6.16,22.42,39.28147111,64,1.697419381,31.36145848,0
6.16,22.42,39.07843111,64,0,0,0
6.16,22.42,39.28147111,64,1.323413103,24.46094473,0
6.16,22.42,39.28147111,64,0.566513107,10.49594166,0
6.16,22.42,39.28147111,64,1.114435974,20.60526199,0
6.251699448,22.22541618,18.68366814,62,16.04821587,11.58979607,1
6.185829163,22.4172554,39.28885651,64,1.96438241,34.92176819,0
6.16,22.42,39.28147111,64,0.065391985,1.250125773,0
6.16,22.42,39.28147111,64,1.776754046,32.82520382,0
6.16,22.42,39.28147111,64,1.203718048,22.25253964,0
6.16,22.42,39.28147111,64,1.343063313,24.82349625,0
6.249778271,22.2212677,18.68647385,62,16.04985809,6.413106441,1
6.16,22.42,39.28147111,64,0.85906478,15.89359662,0
6.245173931,22.22022629,18.69114304,63,10.89877415,8.550532341,1
6.16,22.42,39.28147111,64,0.406702271,7.547389897,0
6.16,22.42,39.28147111,64,0.642749399,11.9025212,0
6.16,22.42,39.28147111,64,0.636960333,11.79571142,0
6.16,22.42,39.28147111,64,0.676505361,12.52532754,0
6.16,22.42,39.28147111,64,0.726976232,13.45652833,0
6.16,22.42,39.28147111,64,0.558033348,10.33948789,0
6.16,22.42,39.28147111,64,0.952015981,17.60857061,0
6.16,22.42,39.28147111,64,0.148803457,2.78908927,0
6.169395924,22.20105171,18.6932106,63,11.02710438,7.018027306,1
6.251178265,22.21325493,18.69299507,63,17.38176346,6.200206757,1
6.16,22.42,39.28147111,64,1.910799462,35.29837683,0
6.21705246,22.20681381,18.69315338,63,38.03910446,32.11787796,1
6.16,22.42,39.28147111,64,0.45277019,8.397355074,0
6.260294914,22.22456932,18.68513489,63,11.83533478,11.22730923,1
6.164107323,22.20084763,18.69320869,63,11.64327717,8.560912132,1
6.16,22.42,39.28147111,64,1.407395328,26.01043877,0
6.16,22.42,39.28147111,64,0.572465245,10.60576017,0
6.16,22.42,39.28147111,64,0.161033878,3.014743742,0
6.16,22.42,39.28147111,64,0.767010477,14.19517063,0
6.269126415,22.22218323,18.68507004,62,6.799810886,3.303896904,1
6.16,22.42,39.28147111,64,1.343389457,24.8295137,0
6.16,22.42,39.28147111,64,0.861510865,15.93872752,0
6.16,22.42,39.28147111,64,0.928288964,17.17080093,0
6.17497921,22.22039223,18.67986679,39,246.7980042,145.6996918,1
6.16,22.42,39.28147111,64,0.58314648,10.80283174,0
5.94250679,22.20026016,18.68045235,32,972.7451782,747.7860718,1
6.17,22.40333333,39.07843111,64,0,0,0
6.16,22.42,39.28147111,64,0.858330955,15.88005736,0
6.16,22.42,39.28147111,64,1.98817726,36.94,0
6.293518066,22.22929955,18.68128967,63,16.26785088,6.25248909,1
6.280469894,22.22396469,18.68964577,62,6.691072464,4.773153782,1
6.16,22.42,39.28147111,64,1.810836153,33.45402761,0
6.231563568,22.22797585,18.67988968,42,60.47293472,77.30736542,1
6.16,22.42,39.28147111,64,1.51363692,27.97062395,0
6.16,22.42,39.28147111,64,1.335969669,24.69261666,0
6.16,22.42,39.28147111,64,1.937054099,35.78278176,0
6.16,22.42,39.10324711,37,0.027477679,0.550596911,0
6.16,22.42,39.28147111,64,0.257083452,4.786883527,0
6.16,22.42,39.28147111,64,0.225284357,4.2001819,0
6.041709423,22.20557022,18.68595886,62,18.51135635,8.821092606,1
6.254793167,22.22285843,18.69032478,63,12.57874107,10.25644493,1
6.16,22.42,39.28147111,64,1.529781075,28.26848785,0
6.27136898,22.22896576,18.68079376,63,22.59243202,22.91098976,1
6.153420925,22.20103836,18.69319153,64,4.605657578,2.19682169,1
6.16,22.42,39.28147111,64,1.331892862,24.6173985,0
6.16,22.42,39.28147111,64,1.516653757,28.02628539,0
6.16,22.42,39.28147111,64,0.79399894,14.69311483,0
6.180600643,22.20306969,18.6931324,63,7.018844128,6.524193287,1
6.16,22.42,39.28147111,64,0.188919238,3.529235938,0
6.16,22.42,39.28147111,64,0.513433079,9.516601254,0
6.177895069,22.20100594,18.69320679,63,10.45905304,7.008765697,1
6.206118584,22.2081871,18.69294357,64,7.088214874,6.149402142,1
6.240232468,22.22129822,18.68913651,63,3.852994442,2.992036581,1
6.16,22.42,39.28147111,64,0.242733091,4.522115613,0
6.16,22.42,39.28147111,64,0.998002365,18.45703142,0
6.16,22.42,39.28147111,64,1.349178523,24.93632349,0
6.16,22.42,39.28147111,64,1.787516817,33.02377975,0
6.16,22.42,39.28147111,64,1.30213217,24.06830595,0
6.241215706,22.20862198,18.69293022,63,14.72529316,8.383338928,1
6.16,22.42,39.28147111,64,0.627583676,11.62270966,0
6.16,22.42,39.28147111,64,1.750499409,32.34079889,0
6.245688438,22.22992325,18.67967987,32,993.0967407,797.7261353,1
6.172777176,22.41711044,39.28070831,64,0.461505294,10.53580093,0
6.16,22.42,39.28147111,64,1.218231481,22.52031628,0
6.280983925,22.22977829,18.67967987,34,56.09785843,89.33203888,1
6.16,22.42,39.28147111,64,0.850177341,15.72962104,0
6.16,22.42,39.28147111,64,0.342777936,6.367969192,0
6.284657478,22.22218513,18.68995476,63,7.899720192,5.574268341,1
6.224159241,22.20927048,18.69291496,63,18.60994148,14.80138111,1
6.16,22.42,39.28147111,64,0.371560194,6.899009382,0
6.16,22.42,39.28147111,64,0.268009295,4.988468188,0
6.206716537,22.20196342,18.69320679,63,17.8761425,9.390775681,1
6.234750748,22.22116661,18.6853199,63,5.873618603,4.888837337,1
6.16,22.42,39.28147111,64,0.92796282,17.16478348,0
6.16,22.42,39.28147111,64,1.454360145,26.87695194,0
6.256464005,22.21480179,18.69285965,63,27.15151787,24.70704079,1
5.942783833,22.20001411,18.68922424,33,933.7946777,708.6750488,1
6.16,22.42,39.28147111,64,0.350686942,6.513892417,0
6.16,22.42,39.28147111,64,1.955481267,36.12276783,0
6.291055202,22.22986221,18.67983437,63,9.137786865,4.234791756,1
6.16,22.42,39.28147111,64,0.499082718,9.25183334,0
6.230354309,22.20799065,18.69296646,62,19.69766808,10.89123154,1
6.286320686,22.22917366,18.68030357,63,12.51480865,12.17141628,1
6.269760609,22.22783089,18.6846199,63,20.01946449,17.80451965,1
6.16,22.42,39.28147111,64,1.151779526,21.29426031,0
6.214468479,22.21879387,18.69128227,63,9.99318409,5.36320734,1
6.16,22.42,39.28147111,64,0.860043214,15.91164898,0
6.223430634,22.21237564,18.69202423,63,17.47165871,13.60724163,1
6.267857552,22.22557259,18.68628693,63,23.78415871,13.66840172,1
6.204368591,22.41681671,39.15395737,64,0.03525902,0.223782152,0
6.298834801,22.22990227,18.67976189,60,1.359391093,0.427326798,1
6.090524197,22.21012306,18.68972015,64,9.367383957,2.679909468,1
6.201182842,22.20089531,18.69321251,63,11.37221718,9.600528717,1
6.16,22.42,39.28147111,64,1.141016756,21.09568438,0
6.16,22.42,39.28147111,64,0.65139223,12.06198369,0
6.16,22.42,39.28147111,64,0.351094623,6.521414232,0
6.16,22.42,39.28147111,64,1.998206205,3.9,0
6.296636105,22.22972488,18.6799984,57,13.84351158,4.846812248,1
6.173028469,22.41679192,39.27465057,64,1.550834894,26.05010986,0
6.16,22.42,39.28147111,64,1.064046639,19.67556557,0
6.232417107,22.20136452,18.69320488,63,6.411274433,3.925536871,1
6.207438946,22.20749092,18.69249725,63,5.031948566,1.445911765,1
5.947703362,22.2131443,18.67967987,32,999.9962769,799.9998779,1
6.16,22.42,39.28147111,64,1.084756818,20.05767381,0
6.296235085,22.22994995,18.67971039,63,2.512746811,2.175678968,1
6.16,22.42,39.28147111,64,0.836234661,15.47237494,0
6.16,22.42,39.28147111,64,0.781686983,14.465956,0
6.16,22.42,39.28147111,64,1.12528028,20.80534229,0
6.26122427,22.22601128,18.69058037,63,4.168963432,2.740330696,1
6.16,22.42,39.28147111,64,0.418117331,7.758000737,0
6.252828121,22.22126579,18.68902779,62,13.40782738,8.461691856,1
6.16,22.42,39.28147111,64,1.770883444,32.71688967,0
6.263011932,22.20471573,18.69309425,64,5.923525333,5.619072437,1
6.16,22.42,39.28147111,64,0.393819561,7.30970052,0
6.16,22.42,39.28147111,64,1.43650373,26.54749642,0
5.940018654,22.20000458,18.68051338,32,999.9682617,799.9838867,1
6.16,22.42,39.28147111,64,1.88063109,34.74176246,0
6.16,22.42,39.28147111,64,0.345631701,6.420621902,0
6.16,22.42,39.28147111,64,0.825390354,15.27229465,0
6.191084862,22.41706467,39.28334427,64,1.657952189,31.7686367,0
6.16,22.42,39.28147111,64,0.572383709,10.60425581,0
6.16,22.42,39.28147111,64,0.508867055,9.432356918,0
6.054898262,22.2021656,18.69260788,63,14.66570854,3.741259813,1
6.16,22.42,39.28147111,64,0.881405683,16.30579213,0
6.16,22.42,39.28147111,64,1.203799584,22.254044,0
6.287453651,22.22962761,18.67988968,63,26.16700172,16.41202354,1
6.279414177,22.22925949,18.68003082,63,25.04797745,48.47920609,1
6.127674103,22.21720695,18.6799221,38,29.133955,59.45116425,1
6.16,22.42,39.28147111,64,1.645725468,30.40769224,0
6.16,22.42,39.28147111,64,1.299686086,24.02317506,0
6.187648296,22.20036507,18.69321442,64,7.588749409,4.437704563,1
6.25746727,22.21810532,18.69180107,63,11.72620106,11.71754837,1
6.16,22.42,39.28147111,64,0.363569652,6.751581794,0
6.16,22.42,39.28147111,64,0.504790248,9.35713876,0
6.207762718,22.20799065,18.69238663,63,7.778622627,6.64165926,1
6.16,22.42,39.28147111,64,0.251783603,4.689099922,0
6.16,22.42,39.28147111,64,1.641811733,30.33548281,0
6.16,22.42,39.28147111,64,1.719597211,31.77064525,0
6.16,22.42,39.28147111,64,1.800888744,33.27049531,0
6.28666544,22.22700691,18.684021,62,1.651356936,1.522716284,1
6.16,22.42,39.28147111,64,0.509600881,9.445896186,0
6.16,22.42,39.28147111,64,1.045864079,19.34009259,0
6.16,22.42,39.28147111,64,0.292143993,5.433759679,0
6.284375191,22.22919083,18.68000603,63,3.537286043,3.886227369,1
6.16,22.42,39.28147111,64,1.152350279,21.30479086,0
6.16,22.42,39.28147111,64,1.419951894,26.2421107,0
6.271714211,22.22761917,18.68199348,63,21.06604195,19.78936386,1
6.289335728,22.22939491,18.68027115,62,17.83690643,12.27026939,1
6.16,22.42,39.28147111,64,1.524236618,28.16619116,0
6.16,22.42,39.28147111,64,1.788984467,33.05085829,0
6.28497982,22.22833633,18.68602371,62,33.50504684,16.01891899,1
6.183341026,22.20035553,18.6932106,63,3.182034492,10.65033722,1
6.18732357,22.41672707,39.28162003,64,1.836064219,33.06634903,0
6.246057987,22.20662689,18.69317436,63,12.74130058,10.13484097,1
6.16,22.42,39.28147111,64,0.097517225,1.842844852,0
6.16,22.42,39.28147111,64,0.594561539,11.01344258,0
6.214677334,22.20238113,18.69319534,63,14.34060192,15.25902271,1
6.16,22.42,39.28147111,64,1.880875698,34.74627555,0
6.19,22.22333333,39.07843111,64,0,0,0
6.16,22.42,39.28147111,64,1.803334828,33.3156262,0
6.16,22.42,39.09873511,64,0.036365119,0.714572494,0
6.182644844,22.4171772,39.27906036,64,1.168191075,19.50357628,0
6.16,22.42,39.28147111,64,1.778629377,32.85980417,0
6.247275352,22.21494484,18.69254303,63,29.55446625,23.27352333,1
6.16,22.42,39.28147111,64,0.891923845,16.49985497,0
6.16,22.42,39.28147111,64,0.823107342,15.23017248,0
6.295278072,22.22995949,18.6797142,63,18.14733315,19.30005836,1
6.16,22.42,39.28147111,64,1.113539076,20.588714,0
6.16,22.42,39.28147111,64,1.70948673,31.58410422,0
6.16,22.42,39.28147111,64,0.909943332,16.83231923,0
6.16,22.42,39.28147111,64,1.651025317,30.50547585,0
6.16,22.42,39.28147111,64,0.80647397,14.9232824,0
6.16,22.42,39.28147111,64,0.841208366,15.5641411,0
6.135163307,22.20393372,18.6930275,63,6.896084309,4.070468426,1
6.16,22.42,39.28147111,64,1.087773656,20.11333525,0
6.16,22.42,39.28147111,64,1.320396266,24.4052833,0
6.202719688,22.21704102,18.68929863,63,10.45592499,10.69399548,1
6.16,22.42,39.28147111,64,0.867381467,16.04704166,0
6.16,22.42,39.28147111,64,1.459007705,26.96270064,0
6.16,22.42,39.28147111,64,0.689306535,12.76151256,0
6.196446896,22.20996284,18.69254494,63,8.600893974,7.782644749,1
6.16,22.42,39.28147111,64,1.26283175,23.34320292,0
6.16,22.42,39.28147111,64,0.173835052,3.250928756,0
6.256267071,22.22420883,18.6903553,63,46.52805328,20.80556297,1
6.16,22.42,39.28147111,64,0.397081006,7.369875046,0
6.267961979,22.2237587,18.68942642,63,13.11294365,13.08970451,1
6.16,22.42,39.28147111,64,0.822455053,15.21813757,0
6.16,22.42,39.28147111,64,1.566309267,28.94244254,0
6.215964317,22.21631622,18.68996429,63,10.61293411,6.729971409,1
6.166986465,22.21058846,18.68704224,63,7.259147644,1.306990623,1
6.298226357,22.2299881,18.67968369,63,7.118634224,8.15560627,1
6.16,22.42,39.28147111,64,0.237922459,4.433358188,0
6.279440403,22.22650337,18.68174934,62,3.334893703,1.669504523,1
6.16,22.42,39.28147111,64,1.792653594,33.11855463,0
6.153490543,22.20645905,18.6923027,64,3.090934515,2.192082167,1
6.255944252,22.21164131,18.69300652,63,42.54143524,27.171978,1
6.16,22.42,39.28147111,64,0.404011578,7.497745913,0
6.16,22.42,39.28147111,64,1.046842513,19.35814495,0
6.16,22.42,39.28147111,64,0.991153329,18.33066492,0
6.286655903,22.2291069,18.68015671,62,6.622754097,3.150262594,1
6.16,22.42,39.28147111,64,1.720086428,31.77967143,0
6.16,22.42,39.28147111,64,0.192996045,3.604454095,0
6.281355381,22.22912407,18.68103981,63,23.56151772,14.0365963,1
6.201526642,22.20533371,18.69312668,63,14.93236351,12.3093338,1
6.16,22.42,39.28147111,64,1.115251335,20.62030562,0
6.16,22.42,39.28147111,64,1.585388724,29.29446352,0
6.216240406,22.2200222,18.69076729,63,14.58790398,8.501669884,1
6.16,22.42,39.28147111,64,1.957193526,36.15435946,0
6.16,22.42,39.28147111,64,0.908149537,16.79922324,0
6.16,22.42,39.28147111,64,0.212157039,3.957979434,0
6.16,22.42,39.28147111,64,0.078682376,1.495336966,0
6.16,22.42,39.28147111,64,0.25838803,4.810953337,0
6.16,22.42,39.28147111,64,1.676464593,30.97483715,0
6.16,22.42,39.28147111,64,1.022300135,18.90533164,0
6.286661148,22.22946167,18.68081856,63,24.21216202,10.54654408,1
6.290284634,22.22982407,18.67989731,63,20.41859436,11.28112793,1
6.16,22.42,39.28147111,64,1.630152065,30.12035888,0
6.16,22.42,39.28147111,64,1.102287089,20.38111188,0
5.942795277,22.20001602,18.69299507,39,600.7113647,103.0376892,1
6.266522408,22.22039795,18.69127846,63,5.853372574,3.649430037,1
6.193200588,22.20347977,18.6931839,63,11.01065731,9.950047493,1
6.16,22.42,39.28147111,64,1.708263688,31.56153878,0
6.284727097,22.22890472,18.68624687,63,19.59872437,11.19990444,1
6.282367706,22.22916603,18.68084526,62,6.181871414,8.066808701,1
6.261186123,22.20704842,18.69310379,62,23.85238075,9.316449165,1
6.16,22.42,39.28147111,64,0.235639447,4.39123602,0
6.16,22.42,39.28147111,64,1.215214644,22.46465484,0
6.265925407,22.22331429,18.6898365,63,27.1545639,21.96989822,1
6.16,22.42,39.28147111,64,0.361205104,6.707955262,0
6.150909901,22.20173454,18.69316864,64,4.204197884,3.858823061,1
6.16,22.42,39.28147111,64,1.904765787,35.18705396,0
6.230922222,22.21780014,18.69223213,63,32.27447891,23.58275032,1
6.16,22.42,39.28147111,64,0.498919646,9.248824614,0
6.26598978,22.2260685,18.69045639,63,23.63581085,26.16573334,1
6.273461342,22.22367477,18.6860733,63,12.58769798,13.10899067,1
6.166666667,22.41,39.07843111,64,0,0,0
6.16,22.42,39.28147111,64,0.330139834,6.134792904,0
6.16,22.42,39.28147111,64,1.283949611,23.73283297,0
6.16,22.42,39.28147111,64,1.33890497,24.74677373,0
6.298283577,22.22999191,18.67968369,63,12.83084393,9.561623573,1
6.16,22.42,39.28147111,64,0.237840923,4.431853824,0
6.218510151,22.21454048,18.69232368,63,14.63255978,2.993394375,1
6.14354372,22.20223808,18.69315529,63,16.16896057,7.754185677,1
6.16,22.42,39.28147111,64,1.087529047,20.10882216,0
6.16,22.42,39.28147111,64,1.207794855,22.32775779,0
6.189544678,22.20389557,18.69308853,64,10.81754017,7.444235802,1
6.16,22.42,39.28147111,64,0.392841127,7.291648163,0
6.16,22.42,39.28147111,64,1.513718456,27.97212831,0
6.16,22.42,39.28147111,64,0.232296465,4.329557131,0
5.940000057,22.20000076,18.68577766,32,1000,800,1
6.16,22.42,39.28147111,64,1.446451139,26.73102872,0
6.287504196,22.22924995,18.6803627,63,16.29262352,7.046598911,1
6.16,22.42,39.28147111,64,0.78576379,14.54117416,0
6.173066139,22.2043705,18.69309998,63,8.915082932,5.58515358,1
6.16,22.42,39.28147111,64,1.925149823,35.56314474,0
6.264829159,22.22716904,18.68052483,62,6.640955448,4.788208961,1
6.178103447,22.20138168,18.69319344,63,9.009221077,6.86661911,1
6.16,22.42,39.28147111,64,0.417546578,7.747470195,0
6.286460876,22.22904968,18.68033218,63,8.556635857,6.169648647,1
6.16,22.42,39.28147111,64,1.679889111,31.0380204,0
6.16,22.42,39.28147111,64,0.116189001,2.187344012,0
6.197707176,22.2027626,18.69318771,63,11.39577103,7.657946587,1
6.284368038,22.22931671,18.68033409,63,19.70998192,12.3463707,1
6.0999856,22.20057106,18.69318581,63,6.828199387,2.947268724,1
6.161018848,22.41725922,39.27758408,64,0.983481348,17.72840118,0
6.236760139,22.20779228,18.69303894,63,21.45714569,13.41388798,1
6.16,22.42,39.28147111,64,1.684699743,31.12677783,0
6.16,22.42,39.28147111,64,1.259896449,23.28904584,0
6.168706417,22.20133209,18.6931572,63,4.668826103,4.254519463,1
6.16,22.42,39.28147111,64,1.996167801,3.9,0
5.940412045,22.20000839,18.69021416,35,911.2250366,673.3713379,1
6.16,22.42,39.28147111,64,1.021403237,18.88878365,0
6.16,22.42,39.28147111,64,0.973704595,18.00873121,0
6.16,22.42,39.28147111,64,1.834644706,33.89330165,0
6.16,22.42,39.28147111,64,1.737453626,32.10010078,0
6.190446377,22.21075439,18.69227982,62,21.21772385,12.45620728,1
6.260340214,22.22680473,18.68711472,63,15.3551302,8.071950912,1
6.16,22.42,39.28147111,64,0.601084431,11.13379163,0
6.210719109,22.20176506,18.69319725,63,8.888730049,3.775940895,1
6.16,22.42,39.28147111,64,1.588487097,29.35162932,0
6.16,22.42,39.28147111,64,0.685718945,12.69532058,0
6.16,22.42,39.28147111,64,1.216926903,22.49624647,0
6.16,22.42,39.28147111,64,1.632516613,30.16398542,0
6.272770405,22.22716331,18.68050194,62,6.235639572,5.280489922,1
6.166666667,22.4,39.07843111,64,0,0,0
6.16,22.42,39.10550311,64,0.016959517,0.356534065,0
6.16,22.42,39.28147111,64,0.047698642,0.923678971,0
6.23130846,22.2115097,18.69275856,63,21.92500877,22.62038231,1
6.293101788,22.22992325,18.67975235,63,35.79190826,26.11344147,1
6.16,22.42,39.28147111,64,1.959721146,36.20099472,0
6.16,22.42,39.28147111,64,1.128134045,20.857995,0
6.282942295,22.22504234,18.68337631,57,5.508307457,1.753495455,1
6.16,22.42,39.28147111,64,1.280280484,23.66513663,0
6.066329002,22.2036171,18.68741417,63,15.3061018,2.867789268,1
6.16,22.42,39.28147111,64,0.079171593,1.504363145,0
6.16,22.42,39.28147111,64,1.967711688,36.3484223,0
6.043794155,22.20230293,18.69240761,63,10.3380661,1.55528152,1
6.16,22.42,39.28147111,64,1.644583962,30.38663116,0
6.175102711,22.20247269,18.69306564,63,12.68708324,9.743545532,1
6.16,22.42,39.28147111,64,0.638591055,11.82579868,0
6.16,22.42,39.28147111,64,1.213420849,22.43155885,0
6.16,22.42,39.28147111,64,0.714093522,13.21883895,0
6.16,22.42,39.28147111,64,0.568225366,10.52753329,0
6.16,22.42,39.28147111,64,0.811855355,15.02257036,0
6.172432423,22.20014191,18.69321442,64,2.843048811,1.339909196,1
6.16,22.42,39.28147111,64,0.514003832,9.527131796,0
6.265672684,22.22751999,18.68281937,63,12.56566525,6.412545681,1
6.16,22.42,39.28147111,64,1.877206572,34.67857921,0
6.193071365,22.20062256,18.69320869,63,6.136105537,2.151360989,1
